Product,Discount Band,Units Sold,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,ProductID,Category,Manufacturing Price,Segment,Country,Year,Month Name,Discount Impact,Profit Margin,Month,Month_Name,Revenue Contribution (%),Discount Effectiveness,Cost-to-Sales Ratio (%)
Montana,Low,1706.0,125.0,213250.0,6397.5,206852.5,204720.0,2132.5,2014-01-12,12,2,Accessories,5.0,Enterprise,Germany,2014,December,0.030927835051546393,1.0309278350515463,1,January,0.16669063976402984,0.3333333333333333,98.96907216494846
Montana,Low,2031.0,15.0,30465.0,1218.6,29246.4,20310.0,8936.4,2014-01-10,10,2,Accessories,5.0,Midmarket,Mexico,2014,October,0.041666666666666664,30.555555555555554,1,January,0.023813506871799152,7.333333333333334,69.44444444444444
Montana,Low,1859.0,300.0,557700.0,22308.0,535392.0,464750.0,70642.0,2014-01-08,8,2,Accessories,5.0,Small Business,Germany,2014,August,0.041666666666666664,13.194444444444445,1,January,0.43593608345322127,3.1666666666666665,86.80555555555556
Montana,Low,2021.0,300.0,606300.0,24252.0,582048.0,505250.0,76798.0,2014-01-10,10,2,Accessories,5.0,Small Business,Germany,2014,October,0.041666666666666664,13.194444444444445,1,January,0.47392513429745037,3.1666666666666665,86.80555555555556
Montana,Low,1138.0,125.0,142250.0,5690.0,136560.0,136560.0,0.0,2014-01-12,12,2,Accessories,5.0,Enterprise,Mexico,2014,December,0.041666666666666664,0.0,1,January,0.11119223215209023,0.0,100.0
Montana,Medium,3627.0,125.0,453375.0,22668.75,430706.25,435240.0,,2014-01-07,7,2,Accessories,5.0,Enterprise,USA,2014,July,0.05263157894736842,,1,January,0.35438859931074806,,101.05263157894737
Montana,Medium,2342.0,12.0,28104.0,1405.2,26698.8,7026.0,19672.8,2014-01-11,11,2,Accessories,5.0,Channel Partners,Germany,2014,November,0.052631578947368425,73.68421052631578,1,January,0.02196798940177395,13.999999999999998,26.31578947368421
Montana,Medium,1100.0,300.0,330000.0,16500.0,313500.0,275000.0,38500.0,2013-01-12,12,2,Accessories,5.0,Small Business,Mexico,2013,December,0.05263157894736842,12.280701754385964,1,January,0.25795034523859245,2.3333333333333335,87.71929824561403
Montana,Medium,2723.0,12.0,32676.0,1960.56,30715.44,8169.0,22546.44,2014-01-11,11,2,Accessories,5.0,Channel Partners,USA,2014,November,0.06382978723404255,73.40425531914893,1,January,0.02554177418489772,11.5,26.595744680851062
Montana,Medium,2340.0,12.0,28080.0,1965.6,26114.4,7020.0,19094.4,2014-01-01,1,2,Accessories,5.0,Channel Partners,Mexico,2014,January,0.07526881720430106,73.11827956989248,1,January,0.021949229376665685,9.714285714285715,26.881720430107524
Montana,Medium,2342.0,12.0,28104.0,1967.28,26136.72,7026.0,19110.72,2014-01-11,11,2,Accessories,5.0,Channel Partners,France,2014,November,0.07526881720430108,73.11827956989248,1,January,0.02196798940177395,9.714285714285715,26.881720430107524
Montana,Medium,2181.0,300.0,654300.0,45801.0,608499.0,545250.0,63249.0,2014-01-10,10,2,Accessories,5.0,Small Business,France,2014,October,0.07526881720430108,10.39426523297491,1,January,0.5114451845139729,1.380952380952381,89.6057347670251
Montana,Medium,2500.0,125.0,312500.0,21875.0,290625.0,300000.0,,2013-01-11,11,2,Accessories,5.0,Enterprise,Germany,2013,November,0.07526881720430108,,1,January,0.24427116026381865,,103.2258064516129
Montana,Medium,2501.0,15.0,37515.0,3001.2,34513.8,25010.0,9503.8,2014-01-03,3,2,Accessories,5.0,Midmarket,France,2014,March,0.08695652173913042,27.536231884057965,1,January,0.0293242642473509,3.1666666666666665,72.46376811594202
Montana,Medium,1562.0,300.0,468600.0,37488.0,431112.0,390500.0,40612.0,2014-01-08,8,2,Accessories,5.0,Small Business,France,2014,August,0.08695652173913043,9.420289855072465,1,January,0.3662894902388013,1.0833333333333333,90.57971014492753
Montana,Medium,711.0,15.0,10665.0,853.2,9811.8,7110.0,2701.8,2014-01-12,12,2,Accessories,5.0,Midmarket,Germany,2014,December,0.08695652173913045,27.536231884057976,1,January,0.008336486157483601,3.1666666666666665,72.46376811594203
Montana,Medium,322.0,300.0,96600.0,8694.0,87906.0,80500.0,7406.0,2013-01-09,9,2,Accessories,5.0,Small Business,France,2013,September,0.0989010989010989,8.424908424908425,1,January,0.07550910106075162,0.8518518518518519,91.57509157509158
Montana,Medium,1857.0,125.0,232125.0,20891.25,211233.75,222840.0,,2013-01-11,11,2,Accessories,5.0,Enterprise,France,2013,November,0.0989010989010989,,1,January,0.18144461784396448,,105.4945054945055
Montana,Medium,2797.0,125.0,349625.0,31466.25,318158.75,335640.0,,2014-01-12,12,2,Accessories,5.0,Enterprise,USA,2014,December,0.0989010989010989,,1,January,0.27329057410316027,,105.4945054945055
Montana,Medium,334.0,300.0,100200.0,9018.0,91182.0,83500.0,7682.0,2013-01-12,12,2,Accessories,5.0,Small Business,Germany,2013,December,0.0989010989010989,8.424908424908425,1,January,0.0783231048269908,0.8518518518518519,91.57509157509158
Montana,High,1804.0,125.0,225500.0,22550.0,202950.0,216480.0,,2013-01-11,11,2,Accessories,5.0,Enterprise,USA,2013,November,0.1111111111111111,,1,January,0.17626606924637153,,106.66666666666667
Montana,High,2072.0,15.0,31080.0,3108.0,27972.0,20720.0,7252.0,2014-01-12,12,2,Accessories,5.0,Midmarket,France,2014,December,0.1111111111111111,25.925925925925924,1,January,0.024294232515198348,2.3333333333333335,74.07407407407408
Montana,High,2157.0,15.0,32355.0,3559.05,28795.95,21570.0,7225.95,2014-01-12,12,2,Accessories,5.0,Midmarket,Mexico,2014,December,0.12359550561797752,25.0936329588015,1,January,0.025290858849074727,2.0303030303030303,74.9063670411985
Montana,High,677.0,15.0,10155.0,1218.6,8936.4,6770.0,2166.4,2014-01-03,3,2,Accessories,5.0,Midmarket,USA,2014,March,0.13636363636363635,24.242424242424242,1,January,0.00793783562393305,1.777777777777778,75.75757575757575
Montana,High,1773.0,300.0,531900.0,63828.0,468072.0,443250.0,24822.0,2014-01-04,4,2,Accessories,5.0,Small Business,France,2014,April,0.13636363636363635,5.303030303030303,1,January,0.4157690564618404,0.3888888888888889,94.6969696969697
Montana,High,1186.0,300.0,355800.0,42696.0,313104.0,296500.0,16604.0,2013-01-12,12,2,Accessories,5.0,Small Business,France,2013,December,0.13636363636363635,5.303030303030303,1,January,0.27811737222997335,0.3888888888888889,94.6969696969697
Montana,High,2227.5,350.0,779625.0,109147.5,670477.5,579150.0,91327.5,2014-01-01,1,2,Accessories,5.0,Government,Canada,2014,January,0.16279069767441862,13.621262458471762,1,January,0.6094076906261747,0.8367346938775511,86.37873754152824
Montana,High,2661.0,12.0,31932.0,3831.84,28100.16,7983.0,20117.16,2014-01-05,5,2,Accessories,5.0,Channel Partners,Mexico,2014,May,0.13636363636363638,71.5909090909091,1,January,0.024960213406541625,5.25,28.40909090909091
Montana,High,200.0,350.0,70000.0,9800.0,60200.0,52000.0,8200.0,2014-01-05,5,2,Accessories,5.0,Government,Canada,2014,May,0.16279069767441862,13.621262458471762,1,January,0.054716739899095375,0.8367346938775511,86.37873754152824
Montana,High,604.0,12.0,7248.0,942.24,6305.76,1812.0,4493.76,2014-01-06,6,2,Accessories,5.0,Channel Partners,Mexico,2014,June,0.14942528735632182,71.26436781609196,1,January,0.0056655275826949045,4.769230769230769,28.735632183908045
Montana,Medium,708.0,20.0,14160.0,1132.8,13027.2,7080.0,5947.2,2014-01-06,6,2,Accessories,5.0,Government,Canada,2014,June,0.08695652173913043,45.65217391304348,1,January,0.01106841481387415,5.25,54.347826086956516
Montana,High,1249.0,20.0,24980.0,3247.4,21732.6,12490.0,9242.6,2014-01-10,10,2,Accessories,5.0,Government,Canada,2014,October,0.14942528735632185,42.52873563218391,1,January,0.019526059466848607,2.8461538461538463,57.4712643678161
Montana,Low,1830.0,7.0,12810.0,128.1,12681.9,9150.0,3531.9,2014-01-08,8,2,Accessories,5.0,Government,Canada,2014,August,0.0101010101010101,27.84992784992785,1,January,0.010013163401534454,27.571428571428573,72.15007215007215
Montana,Low,2851.0,7.0,19957.0,798.28,19158.72,14255.0,4903.72,2013-01-10,10,2,Accessories,5.0,Government,Canada,2013,October,0.041666666666666664,25.595238095238095,1,January,0.015599742545232092,6.142857142857143,74.4047619047619
Montana,Medium,488.0,7.0,3416.0,273.28,3142.72,2440.0,702.72,2014-01-02,2,2,Accessories,5.0,Government,Canada,2014,February,0.08695652173913043,22.360248447204974,1,January,0.0026701769070758543,2.5714285714285716,77.63975155279503
Montana,Medium,1611.0,7.0,11277.0,1014.93,10262.07,8055.0,2207.07,2013-01-12,12,2,Accessories,5.0,Government,Canada,2013,December,0.0989010989010989,21.507064364207224,1,January,0.008814866797744264,2.174603174603175,78.49293563579278
Montana,High,2734.0,7.0,19138.0,2296.56,16841.44,13670.0,3171.44,2014-01-10,10,2,Accessories,5.0,Government,Canada,2014,October,0.13636363636363638,18.83116883116883,1,January,0.014959556688412675,1.380952380952381,81.16883116883118
Montana,High,388.0,7.0,2716.0,380.24,2335.76,1940.0,395.76,2014-01-09,9,2,Accessories,5.0,Government,Canada,2014,September,0.1627906976744186,16.943521594684384,1,January,0.0021230095080849005,1.0408163265306123,83.0564784053156
Montana,,2518.0,12.0,30216.0,0.0,30216.0,7554.0,22662.0,2014-01-06,6,2,Accessories,5.0,Channel Partners,Canada,2014,June,0.0,75.0,1,January,0.02361887161130094,,25.0
Montana,,2665.5,125.0,333187.5,0.0,333187.5,319860.0,13327.5,2014-01-07,7,2,Accessories,5.0,Enterprise,Canada,2014,July,0.0,4.0,1,January,0.2604419110732834,,96.0
Montana,,345.0,125.0,43125.0,0.0,43125.0,41400.0,1725.0,2013-01-10,10,2,Accessories,5.0,Enterprise,Canada,2013,October,0.0,4.0,1,January,0.03370942011640697,,96.0
Montana,High,546.0,300.0,163800.0,24570.0,139230.0,136500.0,2730.0,2014-01-10,10,2,Accessories,5.0,Small Business,Mexico,2014,October,0.17647058823529413,1.9607843137254901,1,January,0.12803717136388318,0.1111111111111111,98.0392156862745
Montana,Low,1967.0,15.0,29505.0,1180.2,28324.8,19670.0,8654.8,2014-01-03,3,2,Accessories,5.0,Midmarket,Canada,2014,March,0.04166666666666667,30.555555555555554,1,January,0.0230631058674687,7.333333333333332,69.44444444444444
Montana,Medium,1283.0,300.0,384900.0,30792.0,354108.0,320750.0,33358.0,2013-01-09,9,2,Accessories,5.0,Small Business,Canada,2013,September,0.08695652173913043,9.420289855072465,1,January,0.30086390267374014,1.0833333333333333,90.57971014492753
Montana,Medium,3802.5,300.0,1140750.0,102667.5,1038082.5,950625.0,87457.5,2014-01-04,4,2,Accessories,5.0,Small Business,Canada,2014,April,0.0989010989010989,8.424908424908425,1,January,0.8916874434270435,0.8518518518518519,91.57509157509158
Montana,Medium,2321.0,12.0,27852.0,2506.68,25345.32,6963.0,18382.32,2014-01-11,11,2,Accessories,5.0,Channel Partners,Canada,2014,November,0.0989010989010989,72.52747252747253,1,January,0.021771009138137207,7.333333333333334,27.472527472527474
Montana,High,2300.0,15.0,34500.0,4830.0,29670.0,23000.0,6670.0,2014-01-12,12,2,Accessories,5.0,Midmarket,Canada,2014,December,0.16279069767441862,22.48062015503876,1,January,0.026967536093125577,1.380952380952381,77.51937984496125
Paseo,,1006.0,350.0,352100.0,0.0,352100.0,261560.0,90540.0,2014-01-06,6,3,Security,10.0,Government,Germany,2014,June,0.0,25.71428571428571,1,January,0.27522520169244974,,74.28571428571429
Paseo,,1513.0,350.0,529550.0,0.0,529550.0,393380.0,136170.0,2014-01-12,12,3,Security,10.0,Government,Germany,2014,December,0.0,25.71428571428571,1,January,0.41393213733665646,,74.28571428571429
Paseo,Low,2155.0,350.0,754250.0,7542.5,746707.5,560300.0,186407.5,2014-01-12,12,3,Security,10.0,Government,France,2014,December,0.010101010101010102,24.963924963924963,1,January,0.5895728724127527,24.714285714285715,75.03607503607503
Paseo,Low,3450.0,350.0,1207500.0,48300.0,1159200.0,897000.0,262200.0,2014-01-07,7,3,Security,10.0,Government,USA,2014,July,0.041666666666666664,22.61904761904762,1,January,0.9438637632593952,5.428571428571429,77.38095238095238
Paseo,Low,274.0,350.0,95900.0,3836.0,92064.0,71240.0,20824.0,2014-01-12,12,3,Security,10.0,Government,USA,2014,December,0.041666666666666664,22.61904761904762,1,January,0.07496193366176065,5.428571428571429,77.38095238095238
Paseo,Medium,602.0,350.0,210700.0,10535.0,200165.0,156520.0,43645.0,2014-01-06,6,3,Security,10.0,Government,USA,2014,June,0.05263157894736842,21.804511278195488,1,January,0.16469738709627707,4.142857142857143,78.19548872180451
Paseo,Medium,1496.0,350.0,523600.0,31416.0,492184.0,388960.0,103224.0,2014-01-06,6,3,Security,10.0,Government,France,2014,June,0.06382978723404255,20.972644376899694,1,January,0.4092812144452334,3.2857142857142856,79.0273556231003
Paseo,Medium,727.0,350.0,254450.0,15267.0,239183.0,189020.0,50163.0,2013-01-10,10,3,Security,10.0,Government,USA,2013,October,0.06382978723404255,20.972644376899694,1,January,0.19889534953321167,3.2857142857142856,79.0273556231003
Paseo,Medium,2146.0,350.0,751100.0,60088.0,691012.0,557960.0,133052.0,2013-01-11,11,3,Security,10.0,Government,Germany,2013,November,0.08695652173913043,19.25465838509317,1,January,0.5871106191172933,2.2142857142857144,80.74534161490683
Paseo,Medium,1362.0,350.0,476700.0,38136.0,438564.0,354120.0,84444.0,2014-01-12,12,3,Security,10.0,Government,Mexico,2014,December,0.08695652173913043,19.25465838509317,1,January,0.3726209987128395,2.2142857142857144,80.74534161490683
Paseo,Medium,2417.0,350.0,845950.0,76135.5,769814.5,628420.0,141394.5,2014-01-01,1,3,Security,10.0,Government,Mexico,2014,January,0.0989010989010989,18.367346938775512,1,January,0.6612518016805676,1.8571428571428572,81.63265306122449
Paseo,High,886.0,350.0,310100.0,37212.0,272888.0,230360.0,42528.0,2014-01-06,6,3,Security,10.0,Government,Mexico,2014,June,0.13636363636363635,15.584415584415584,1,January,0.2423951577529925,1.1428571428571428,84.4155844155844
Paseo,High,1594.0,350.0,557900.0,66948.0,490952.0,414440.0,76512.0,2014-01-11,11,3,Security,10.0,Government,France,2014,November,0.13636363636363635,15.584415584415584,1,January,0.43609241699579016,1.1428571428571428,84.4155844155844
Paseo,High,1197.0,350.0,418950.0,50274.0,368676.0,311220.0,57456.0,2014-01-11,11,3,Security,10.0,Government,Mexico,2014,November,0.13636363636363635,15.584415584415584,1,January,0.3274796882960858,1.1428571428571428,84.4155844155844
Paseo,High,357.0,350.0,124950.0,16243.5,108706.5,92820.0,15886.5,2014-01-11,11,3,Security,10.0,Government,Germany,2014,November,0.14942528735632185,14.614121510673234,1,January,0.09766938071988525,0.978021978021978,85.38587848932676
Paseo,High,1177.0,350.0,411950.0,57673.0,354277.0,306020.0,48257.0,2014-01-11,11,3,Security,10.0,Government,USA,2014,November,0.16279069767441862,13.621262458471762,1,January,0.32200801430617626,0.8367346938775511,86.37873754152824
Paseo,High,1922.0,350.0,672700.0,94178.0,578522.0,499720.0,78802.0,2013-01-11,11,3,Security,10.0,Government,France,2013,November,0.16279069767441862,13.621262458471762,1,January,0.5258278704303065,0.8367346938775511,86.37873754152824
Paseo,High,2851.0,350.0,997850.0,149677.5,848172.5,741260.0,106912.5,2014-01-05,5,3,Security,10.0,Government,Mexico,2014,May,0.17647058823529413,12.605042016806722,1,January,0.7799871272616046,0.7142857142857143,87.39495798319328
Paseo,High,2007.0,350.0,702450.0,105367.5,597082.5,521820.0,75262.5,2013-01-11,11,3,Security,10.0,Government,USA,2013,November,0.17647058823529413,12.605042016806722,1,January,0.5490824848874221,0.7142857142857143,87.39495798319328
Paseo,High,2151.0,350.0,752850.0,112927.5,639922.5,559260.0,80662.5,2013-01-11,11,3,Security,10.0,Government,Mexico,2013,November,0.17647058823529413,12.605042016806722,1,January,0.5884785376147708,0.7142857142857143,87.39495798319328
Paseo,Low,1056.0,20.0,21120.0,844.8,20275.2,10560.0,9715.2,2014-01-09,9,3,Security,10.0,Government,USA,2014,September,0.041666666666666664,47.91666666666667,1,January,0.01650882209526992,11.500000000000002,52.08333333333333
Paseo,Medium,1303.0,20.0,26060.0,1303.0,24757.0,13030.0,11727.0,2014-01-02,2,3,Security,10.0,Government,France,2014,February,0.05263157894736842,47.368421052631575,1,January,0.020370260596720362,9.0,52.63157894736842
Paseo,Medium,2663.0,20.0,53260.0,2663.0,50597.0,26630.0,23967.0,2014-01-12,12,3,Security,10.0,Government,USA,2014,December,0.05263157894736842,47.368421052631575,1,January,0.04163162238608314,9.0,52.63157894736842
Paseo,Medium,1757.0,20.0,35140.0,2108.4,33031.6,17570.0,15461.6,2013-01-10,10,3,Security,10.0,Government,France,2013,October,0.06382978723404256,46.808510638297875,1,January,0.02746780342934588,7.333333333333333,53.191489361702125
Paseo,Medium,1535.0,20.0,30700.0,2149.0,28551.0,15350.0,13201.0,2014-01-09,9,3,Security,10.0,Government,France,2014,September,0.07526881720430108,46.236559139784944,1,January,0.023997198784317542,6.142857142857143,53.76344086021505
Paseo,Medium,1366.0,20.0,27320.0,2185.6,25134.4,13660.0,11474.4,2014-01-06,6,3,Security,10.0,Government,Germany,2014,June,0.08695652173913043,45.65217391304348,1,January,0.02135516191490408,5.25,54.347826086956516
Paseo,Medium,1934.0,20.0,38680.0,3094.4,35585.6,19340.0,16245.6,2014-01-09,9,3,Security,10.0,Government,Germany,2014,September,0.08695652173913045,45.652173913043484,1,January,0.030234907132814418,5.25,54.347826086956516
Paseo,Medium,2993.0,20.0,59860.0,4788.8,55071.2,29930.0,25141.2,2014-01-09,9,3,Security,10.0,Government,Mexico,2014,September,0.08695652173913045,45.652173913043484,1,January,0.046790629290854986,5.25,54.34782608695653
Paseo,Medium,973.0,20.0,19460.0,1751.4,17708.6,9730.0,7978.6,2014-01-03,3,3,Security,10.0,Government,USA,2014,March,0.09890109890109891,45.05494505494506,1,January,0.015211253691948515,4.555555555555555,54.94505494505495
Paseo,Medium,1038.0,20.0,20760.0,1868.4,18891.6,10380.0,8511.6,2014-01-06,6,3,Security,10.0,Government,Mexico,2014,June,0.09890109890109891,45.05494505494506,1,January,0.016227421718646,4.555555555555555,54.94505494505495
Paseo,High,1954.0,20.0,39080.0,3908.0,35172.0,19540.0,15632.0,2014-01-03,3,3,Security,10.0,Government,France,2014,March,0.1111111111111111,44.44444444444444,1,January,0.030547574217952105,4.0,55.55555555555556
Paseo,High,241.0,20.0,4820.0,482.0,4338.0,2410.0,1928.0,2014-01-10,10,3,Security,10.0,Government,Germany,2014,October,0.1111111111111111,44.44444444444444,1,January,0.0037676383759091387,4.0,55.55555555555556
Paseo,High,1122.0,20.0,22440.0,2468.4,19971.6,11220.0,8751.6,2014-01-03,3,3,Security,10.0,Government,Mexico,2014,March,0.12359550561797754,43.820224719101134,1,January,0.01754062347622429,3.5454545454545454,56.17977528089888
Paseo,High,2992.0,20.0,59840.0,6582.4,53257.6,29920.0,23337.6,2013-01-10,10,3,Security,10.0,Government,Germany,2013,October,0.12359550561797752,43.82022471910112,1,January,0.046774995936598104,3.5454545454545454,56.17977528089888
Paseo,High,905.0,20.0,18100.0,2172.0,15928.0,9050.0,6878.0,2014-01-10,10,3,Security,10.0,Government,Mexico,2014,October,0.13636363636363635,43.18181818181818,1,January,0.014148185602480375,3.1666666666666665,56.81818181818182
Paseo,High,1715.0,20.0,34300.0,4116.0,30184.0,17150.0,13034.0,2013-01-10,10,3,Security,10.0,Government,Mexico,2013,October,0.13636363636363635,43.18181818181818,1,January,0.02681120255055673,3.1666666666666665,56.81818181818182
Paseo,High,1233.0,20.0,24660.0,2959.2,21700.8,12330.0,9370.8,2014-01-12,12,3,Security,10.0,Government,Mexico,2014,December,0.13636363636363635,43.18181818181818,1,January,0.019275925798738457,3.1666666666666665,56.81818181818182
Paseo,High,1531.0,20.0,30620.0,3674.4,26945.6,15310.0,11635.6,2014-01-12,12,3,Security,10.0,Government,Germany,2014,December,0.13636363636363638,43.18181818181819,1,January,0.023934665367290005,3.1666666666666665,56.81818181818182
Paseo,High,2641.0,20.0,52820.0,6866.6,45953.4,26410.0,19543.4,2014-01-02,2,3,Security,10.0,Government,USA,2014,February,0.14942528735632185,42.52873563218391,1,January,0.04128768859243168,2.8461538461538463,57.47126436781609
Paseo,High,2708.0,20.0,54160.0,7040.8,47119.2,27080.0,20039.2,2014-01-02,2,3,Security,10.0,Government,Germany,2014,February,0.14942528735632185,42.52873563218391,1,January,0.042335123327642936,2.8461538461538463,57.4712643678161
Paseo,High,260.0,20.0,5200.0,728.0,4472.0,2600.0,1872.0,2014-01-02,2,3,Security,10.0,Government,Mexico,2014,February,0.16279069767441862,41.86046511627907,1,January,0.004064672106789942,2.5714285714285716,58.139534883720934
Paseo,High,1158.0,20.0,23160.0,3474.0,19686.0,11580.0,8106.0,2014-01-03,3,3,Security,10.0,Government,Germany,2014,March,0.17647058823529413,41.17647058823529,1,January,0.018103424229472125,2.3333333333333335,58.82352941176471
Paseo,High,267.0,20.0,5340.0,801.0,4539.0,2670.0,1869.0,2013-01-10,10,3,Security,10.0,Government,USA,2013,October,0.17647058823529413,41.17647058823529,1,January,0.004174105586588133,2.3333333333333335,58.82352941176471
Paseo,High,293.0,20.0,5860.0,879.0,4981.0,2930.0,2051.0,2014-01-12,12,3,Security,10.0,Government,France,2014,December,0.17647058823529413,41.17647058823529,1,January,0.004580572797267127,2.3333333333333335,58.82352941176471
Paseo,,883.0,7.0,6181.0,0.0,6181.0,4415.0,1766.0,2014-01-08,8,3,Security,10.0,Government,Mexico,2014,August,0.0,28.57142857142857,1,January,0.0048314881330901215,,71.42857142857143
Paseo,,1143.0,7.0,8001.0,0.0,8001.0,5715.0,2286.0,2014-01-10,10,3,Security,10.0,Government,USA,2014,October,0.0,28.57142857142857,1,January,0.0062541233704666,,71.42857142857143
Paseo,Low,3945.0,7.0,27615.0,276.15,27338.85,19725.0,7613.85,2014-01-01,1,3,Security,10.0,Government,France,2014,January,0.0101010101010101,27.84992784992785,1,January,0.021585753890193127,27.571428571428577,72.15007215007215
Paseo,Low,1030.0,7.0,7210.0,72.1,7137.9,5150.0,1987.9,2014-01-05,5,3,Security,10.0,Government,France,2014,May,0.0101010101010101,27.84992784992785,1,January,0.005635824209606823,27.571428571428577,72.15007215007215
Paseo,Low,4492.5,7.0,31447.5,314.475,31133.025,22462.5,8670.525,2014-01-04,4,3,Security,10.0,Government,USA,2014,April,0.010101010101010102,27.849927849927848,1,January,0.0245814953996686,27.57142857142857,72.15007215007215
Paseo,Low,2013.0,7.0,14091.0,281.82,13809.18,10065.0,3744.18,2013-01-12,12,3,Security,10.0,Government,USA,2013,December,0.02040816326530612,27.113702623906704,1,January,0.0110144797416879,13.285714285714285,72.8862973760933
Paseo,Low,1760.0,7.0,12320.0,369.6,11950.4,8800.0,3150.4,2013-01-09,9,3,Security,10.0,Government,Mexico,2013,September,0.030927835051546393,26.362297496318117,1,January,0.009630146222240786,8.523809523809524,73.6377025036819
Paseo,Medium,1372.0,7.0,9604.0,480.2,9123.8,6860.0,2263.8,2014-01-01,1,3,Security,10.0,Government,Germany,2014,January,0.052631578947368425,24.812030075187973,1,January,0.007507136714155886,4.714285714285714,75.18796992481204
Paseo,Medium,2689.0,7.0,18823.0,941.15,17881.85,13445.0,4436.85,2014-01-10,10,3,Security,10.0,Government,Mexico,2014,October,0.052631578947368425,24.812030075187973,1,January,0.014713331358866747,4.714285714285714,75.18796992481204
Paseo,Medium,2327.0,7.0,16289.0,814.45,15474.55,11635.0,3839.55,2014-01-05,5,3,Security,10.0,Government,USA,2014,May,0.052631578947368425,24.81203007518797,1,January,0.012732585374519495,4.714285714285714,75.18796992481204
Paseo,Medium,2136.0,7.0,14952.0,747.6,14204.4,10680.0,3524.4,2013-01-12,12,3,Security,10.0,Government,France,2013,December,0.052631578947368425,24.81203007518797,1,January,0.011687495642446772,4.714285714285714,75.18796992481204
Paseo,Medium,1031.0,7.0,7217.0,505.19,6711.81,5155.0,1556.81,2013-01-09,9,3,Security,10.0,Government,France,2013,September,0.07526881720430106,23.195084485407065,1,January,0.005641295883596733,3.0816326530612246,76.80491551459293
Paseo,Medium,2125.0,7.0,14875.0,1041.25,13833.75,10625.0,3208.75,2013-01-12,12,3,Security,10.0,Government,Germany,2013,December,0.07526881720430108,23.195084485407065,1,January,0.011627307228557768,3.0816326530612246,76.80491551459293
Paseo,Medium,1259.0,7.0,8813.0,705.04,8107.96,6295.0,1812.96,2014-01-04,4,3,Security,10.0,Government,Germany,2014,April,0.08695652173913043,22.36024844720497,1,January,0.006888837553296107,2.5714285714285716,77.63975155279503
Paseo,Medium,1095.0,7.0,7665.0,613.2,7051.8,5475.0,1576.8,2014-01-05,5,3,Security,10.0,Government,Germany,2014,May,0.08695652173913043,22.360248447204967,1,January,0.005991483018950943,2.571428571428571,77.63975155279503
Paseo,Medium,678.0,7.0,4746.0,379.68,4366.32,3390.0,976.32,2014-01-08,8,3,Security,10.0,Government,USA,2014,August,0.08695652173913045,22.360248447204974,1,January,0.0037097949651586663,2.5714285714285716,77.63975155279503
Paseo,Medium,1598.0,7.0,11186.0,894.88,10291.12,7990.0,2301.12,2014-01-08,8,3,Security,10.0,Government,Germany,2014,August,0.08695652173913043,22.360248447204967,1,January,0.008743735035875442,2.571428571428571,77.63975155279502
Paseo,Medium,2409.0,7.0,16863.0,1349.04,15513.96,12045.0,3468.96,2013-01-09,9,3,Security,10.0,Government,Germany,2013,September,0.08695652173913043,22.36024844720497,1,January,0.013181262641692075,2.5714285714285716,77.63975155279503
Paseo,Medium,1946.0,7.0,13622.0,1089.76,12532.24,9730.0,2802.24,2013-01-12,12,3,Security,10.0,Government,Mexico,2013,December,0.08695652173913043,22.360248447204967,1,January,0.01064787758436396,2.571428571428571,77.63975155279503
Paseo,Medium,360.0,7.0,2520.0,226.8,2293.2,1800.0,493.2,2014-01-10,10,3,Security,10.0,Government,Germany,2014,October,0.09890109890109891,21.507064364207224,1,January,0.0019698026363674337,2.1746031746031744,78.49293563579278
Paseo,High,2532.0,7.0,17724.0,1949.64,15774.36,12660.0,3114.36,2014-01-04,4,3,Security,10.0,Government,France,2014,April,0.12359550561797752,19.743178170144464,1,January,0.01385427854245095,1.5974025974025974,80.25682182985554
Paseo,High,380.0,7.0,2660.0,292.6,2367.4,1900.0,467.4,2013-01-09,9,3,Security,10.0,Government,USA,2013,September,0.12359550561797754,19.74317817014446,1,January,0.0020792361161656244,1.5974025974025972,80.25682182985553
Paseo,High,1438.5,7.0,10069.5,1309.035,8760.465,7192.5,1567.965,2014-01-01,1,3,Security,10.0,Government,USA,2014,January,0.14942528735632185,17.898193760262725,1,January,0.00787100303448487,1.1978021978021978,82.10180623973727
Paseo,High,2696.0,7.0,18872.0,2453.36,16418.64,13480.0,2938.64,2014-01-08,8,3,Security,10.0,Government,France,2014,August,0.14942528735632185,17.898193760262725,1,January,0.014751633076796113,1.1978021978021978,82.10180623973727
Paseo,High,1731.0,7.0,12117.0,1696.38,10420.62,8655.0,1765.62,2014-01-10,10,3,Security,10.0,Government,France,2014,October,0.16279069767441862,16.943521594684384,1,January,0.00947146767653341,1.040816326530612,83.0564784053156
Paseo,High,2535.0,7.0,17745.0,2661.75,15083.25,12675.0,2408.25,2014-01-04,4,3,Security,10.0,Government,Mexico,2014,April,0.17647058823529413,15.966386554621847,1,January,0.013870693564420677,0.9047619047619048,84.03361344537815
Paseo,,1725.0,350.0,603750.0,0.0,603750.0,448500.0,155250.0,2013-01-11,11,3,Security,10.0,Government,Canada,2013,November,0.0,25.71428571428571,1,January,0.4719318816296976,,74.28571428571429
